follower_id,followed_id
359,94
359,295
359,663
359,904
359,942
359,469
359,356
359,719
359,864
359,730
359,813
359,305
359,402
359,629
359,845
359,831
359,872
359,180
359,427
359,256
359,184
359,923
360,634
360,752
360,444
360,470
360,395
360,934
360,676
360,188
360,717
360,584
360,98
360,404
360,970
360,45
361,246
361,908
361,893
361,162
361,281
361,905
361,645
361,552
361,299
361,684
361,940
361,69
361,716
361,745
361,741
361,925
361,223
361,932
361,507
361,423
361,782
361,568
361,125
362,379
362,79
362,775
362,108
362,518
362,786
362,800
362,334
362,421
362,463
362,169
362,259
362,213
362,520
362,46
362,475
362,28
362,75
362,656
362,713
362,693
362,769
362,474
362,392
362,352
362,765
362,410
362,878
362,200
362,408
363,39
363,11
363,257
363,118
363,728
363,941
363,140
363,335
363,688
363,768
363,477
363,498
363,474
363,70
363,85
363,563
363,674
363,249
363,732
364,974
364,450
364,144
364,484
364,842
364,286
364,863
364,166
364,175
364,860
364,19
364,623
364,103
364,182
364,302
364,128
364,549
364,761
364,402
364,173
364,80
364,689
365,783
365,12
365,695
365,280
365,158
365,453
365,368
365,183
365,222
365,733
365,36
365,916
365,693
365,547
365,454
365,715
365,49
365,858
365,652
365,832
365,537
365,658
365,680
365,735
366,677
366,920
366,106
366,401
366,708
366,316
366,456
366,54
366,614
366,5
366,50
366,792
366,388
366,787
366,207
366,953
366,256
367,385
367,932
367,245
367,205
367,94
367,17
367,433
367,29
367,15
367,346
367,842
367,197
367,698
367,687
367,65
367,226
367,983
367,905
367,99
367,818
367,857
368,852
368,682
368,172
368,743
368,46
368,427
368,526
368,111
368,837
368,335
368,331
368,577
368,643
368,195
368,641
368,213
368,958
368,556
368,406
368,963
369,440
369,124
369,238
369,219
369,109
369,366
369,332
369,178
369,16
369,413
369,671
369,324
369,13
369,400
369,218
369,471
369,226
369,68
369,675
369,836
370,286
370,667
370,640
370,379
370,45
370,69
370,908
370,224
370,422
370,309
370,787
370,615
370,513
370,105
371,731
371,551
371,812
371,946
371,872
371,584
371,176
371,258
371,984
371,98
371,616
371,333
371,648
371,715
371,399
371,696
371,948
371,997
371,791
371,712
372,137
372,341
372,180
372,652
372,781
372,907
372,706
372,326
372,873
372,684
372,495
372,70
372,344
372,19
372,625
372,935
372,601
372,461
372,393
372,525
372,657
372,761
372,239
373,517
373,603
373,723
373,14
373,239
373,22
373,633
373,779
373,920
373,128
373,317
373,243
373,757
373,440
373,777
373,250
373,636
373,82
373,62
373,141
373,385
373,512
373,304
373,207
373,156
373,386
373,210
373,659
373,39
374,244
374,947
374,744
374,614
374,970
374,456
374,758
374,900
374,337
374,138
374,285
374,326
374,661
374,807
374,780
374,41
374,535
374,812
374,426
374,665
374,834
374,296
374,770
374,25
374,235
374,869
375,752
375,340
375,351
375,249
375,211
375,554
375,56
375,930
375,941
375,682
375,255
375,822
375,705
375,714
375,738
375,228
375,624
375,895
375,392
375,535
375,330
375,188
375,454
375,646
375,7
375,67
375,892
375,505
375,72
375,978
375,198
375,54
375,651
375,145
376,962
376,210
376,129
376,94
376,178
376,608
376,564
376,853
376,816
376,956
376,242
376,521
376,81
376,438
377,744
377,480
377,319
377,169
377,740
377,203
377,251
377,436
377,181
377,622
377,255
377,311
377,293
377,592
377,461
377,992
377,652
377,207
377,279
377,885
377,802
377,494
377,82
377,975
377,997
378,369
378,409
378,388
378,172
378,484
378,453
378,434
378,519
378,626
378,754
378,445
378,780
378,160
378,841
378,978
378,814
378,495
378,21
378,782
378,392
378,439
379,876
379,86
379,779
379,930
379,945
379,308
379,611
379,552
379,157
379,568
379,746
379,180
379,264
379,391
379,476
379,314
379,466
379,291
379,386
379,577
379,622
379,494
379,74
379,342
379,140
379,734
379,482
379,201
379,159
379,940
379,195
379,5
379,14
379,884
380,514
380,749
380,744
380,385
380,505
380,416
380,949
380,427
380,964
380,406
380,995
380,762
380,384
380,395
381,503
381,316
381,658
381,604
381,73
381,420
381,908
381,40
381,945
381,128
381,396
381,956
381,581
381,167
382,199
382,783
382,448
382,982
382,262
382,791
382,937
382,771
382,741
382,357
382,523
382,728
382,502
382,652
382,707
382,378
383,715
383,60
383,668
383,396
383,950
384,436
384,755
384,253
384,249
384,491
384,36
384,945
384,834
384,371
384,648
384,725
384,694
384,29
384,716
384,683
384,662
385,152
385,268
385,621
385,468
385,968
385,699
385,151
385,261
385,254
385,618
385,594
385,976
385,680
385,863
386,166
386,13
386,120
386,791
386,95
386,661
386,730
386,940
386,395
386,409
386,725
386,602
386,999
386,924
386,83
386,532
386,933
386,194
386,899
386,435
386,170
387,851
387,439
387,259
387,710
387,310
387,514
387,992
387,547
387,676
387,909
387,393
387,602
387,316
387,753
387,423
387,772
387,899
387,948
387,747
387,892
387,92
387,112
388,653
388,588
388,797
388,818
388,353
388,835
388,147
388,276
388,768
388,215
388,954
388,409
388,717
388,316
388,7
388,173
388,837
388,505
388,2
388,100
388,72
388,794
388,715
388,429
388,539
388,428
388,672
388,296
388,752
388,443
388,175
388,181
389,384
389,191
389,722
389,138
389,203
389,500
389,187
389,516
389,973
389,113
389,463
389,582
389,835
389,218
389,206
389,61
389,769
389,188
389,830
389,779
389,197
389,266
389,925
389,894
389,420
389,453
390,643
390,936
390,641
390,112
390,891
390,653
390,171
390,82
390,301
390,88
390,387
390,128
390,284
390,66
390,351
390,31
391,601
391,241
391,491
391,498
391,690
391,780
391,104
391,10
391,63
391,273
391,771
391,980
391,8
391,683
392,598
392,810
392,43
392,100
392,217
392,536
392,812
392,8
392,385
392,619
392,534
392,987
392,781
392,273
392,956
392,499
392,486
392,777
392,346
392,620
392,441
392,345
392,380
393,700
393,913
393,352
393,323
393,838
393,246
393,965
393,370
393,683
393,410
393,388
394,627
394,59
394,1000
394,365
394,896
394,339
394,827
394,103
394,4
394,469
394,893
394,717
394,413
394,744
394,857
394,911
394,949
394,143
394,27
394,618
394,126
394,891
394,545
394,287
394,975
394,718
394,771
394,836
394,255
394,378
394,464
394,635
395,704
395,676
395,892
395,488
395,529
395,425
395,678
395,193
395,4
395,655
395,982
395,966
395,834
395,330
395,18
395,650
395,369
395,896
395,47
395,994
395,828
395,755
395,334
395,696
395,456
395,240
395,623
396,498
396,411
396,758
396,629
396,815
396,84
396,357
396,440
396,963
396,955
396,966
396,489
396,676
396,879
396,718
396,928
397,103
397,753
397,395
397,301
397,623
397,200
397,731
397,147
398,892
398,534
398,899
398,587
398,805
398,879
398,735
398,518
398,33
398,131
398,511
398,817
398,90
398,309
398,854
398,691
398,563
398,897
398,480
398,173
398,919
398,458
398,979
398,119
398,495
398,680
398,555
398,247
398,250
399,217
399,175
399,773
399,968
399,677
399,718
399,92
399,109
399,447
399,734
399,30
399,165
399,953
399,335
399,926
399,393
399,786
399,288
399,226
400,738
400,264
400,683
400,489
400,976
400,921
400,688
400,127
400,140
400,946
400,549
400,650
400,744
400,505
400,93
400,816
400,710
400,341
400,894
400,230
400,956
400,591
400,786
400,948
400,617
400,67
400,661
400,352
401,387
401,934
401,736
401,762
401,755
401,744
401,391
401,671
401,659
402,805
402,577
402,991
402,878
402,449
402,829
402,239
402,229
402,266
402,119
402,298
402,90
402,115
402,92
402,349
402,760
403,608
403,961
403,193
403,764
403,966
403,119
403,588
403,377
403,131
403,875
403,321
403,978
403,390
403,592
403,756
403,2
403,319
403,64
403,606
403,550
404,195
404,869
404,398
404,435
404,328
404,791
404,374
404,818
404,697
404,958
404,817
404,130
404,534
404,681
404,618
404,606
404,228
404,110
404,406
404,10
405,553
405,874
405,473
405,324
405,149
405,837
405,967
405,304
405,859
405,225
405,513
405,698
405,468
405,151
405,617
405,291
406,150
406,766
406,683
406,871
406,822
406,849
406,721
406,36
406,615
406,328
406,317
406,516
406,707
406,127
406,281
406,870
406,725
406,589
406,491
406,648
406,850
406,221
406,508
406,299
407,723
407,991
407,386
407,61
407,831
407,342
407,157
407,849
407,735
407,216
407,870
407,752
408,958
408,831
408,231
408,719
408,755
408,54
408,947
408,888
408,796
408,184
408,879
408,501
408,746
408,402
408,307
408,836
408,677
408,936
408,870
409,164
409,23
409,563
409,402
409,346
409,434
409,696
409,486
409,357
409,777
409,401
409,74
409,542
409,746
409,290
409,715
409,947
409,200
409,719
409,878
410,563
410,404
410,100
410,135
410,332
410,772
410,812
410,596
410,888
410,826
410,56
410,872
410,959
410,728
410,312
410,470
410,672
410,168
410,593
410,141
410,454
410,714
410,496
411,299
411,920
411,149
411,215
411,224
411,825
411,768
411,201
411,754
411,668
411,10
411,371
411,745
411,878
411,591
411,105
411,696
411,806
411,881
411,152
411,386
411,975
411,439
411,697
412,863
412,173
412,950
412,58
412,99
412,365
412,999
412,487
412,184
412,969
412,54
412,121
413,529
413,667
413,347
413,609
413,446
413,995
413,153
413,644
413,741
414,415
414,251
414,35
414,122
414,247
414,407
414,502
414,310
414,706
414,612
414,979
414,177
414,670
414,765
414,385
414,796
414,710
414,816
414,688
414,676
414,92
414,798
414,476
414,887
414,839
414,667
414,392
414,282
415,649
415,670
415,457
415,377
415,12
415,123
415,120
415,85
415,125
415,502
415,658
415,686
415,932
415,523
415,231
415,24
415,602
415,588
415,493
415,281
415,712
415,765
416,97
416,815
416,609
416,186
416,394
416,497
416,662
416,721
416,446
416,306
416,587
416,129
416,102
416,334
416,66
417,732
417,932
417,884
417,816
417,552
417,190
417,416
417,834
417,719
417,21
417,404
417,571
417,839
417,551
417,804
417,833
417,544
417,502
417,66
417,533
417,859
417,600
417,553
417,840
417,811
417,669
417,128
417,773
417,213
417,990
418,676
418,921
418,121
418,186
418,884
418,615
418,713
418,185
418,6
418,570
418,459
418,821
418,322
418,126
418,41
418,132
418,590
418,212
418,670
418,166
419,90
419,577
419,263
419,873
419,773
419,36
419,87
419,128
419,520
419,306
419,373
419,991
419,559
419,176
419,435
419,969
419,675
419,1
419,255
419,308
419,48
419,970
419,533
419,928
419,803
419,301
419,676
420,548
420,457
420,144
420,592
420,504
420,713
420,321
420,537
420,934
420,361
420,622
420,553
420,524
420,215
420,706
420,102
420,680
420,841
420,46
420,243
421,38
421,193
421,146
421,307
421,878
421,854
421,221
421,982
421,138
421,618
421,567
421,222
421,607
421,368
421,285
421,132
421,748
421,639
421,434
421,77
421,565
421,262
421,267
421,391
421,667
421,927
421,168
421,410
421,469
421,86
421,969
421,261
421,694
422,437
422,964
422,713
422,147
422,550
422,209
422,73
422,646
422,752
422,276
422,650
422,715
422,663
422,198
422,733
422,382
422,579
422,675
422,665
422,842
422,525
422,621
422,168
422,431
422,843
422,158
422,324
422,808
422,446
422,389
422,27
423,989
423,620
423,254
423,80
423,277
423,128
423,546
423,113
423,702
423,563
423,417
423,68
423,338
423,657
423,92
423,372
423,933
423,342
424,798
424,280
424,150
424,891
424,819
424,232
424,281
424,11
424,101
424,387
424,994
424,228
424,388
424,976
424,108
424,803
424,949
424,127
424,180
424,541
424,747
424,898
424,314
424,604
424,843
424,828
425,503
425,98
425,543
425,358
425,719
425,587
425,888
425,289
425,566
425,278
425,624
425,102
425,920
425,50
425,175
425,326
425,971
425,771
425,399
425,186
425,354
425,827
425,761
425,696
426,993
426,809
426,546
426,566
426,610
426,905
426,872
426,413
426,490
426,608
426,131
426,266
426,10
426,705
426,527
426,732
426,160
426,675
426,130
426,147
426,388
426,583
426,755
426,274
426,55
426,942
426,744
426,656
426,999
427,380
427,726
427,798
427,256
427,696
427,625
427,430
427,725
427,470
427,188
427,451
427,363
427,819
428,481
428,516
428,294
428,283
428,977
428,440
428,535
428,966
428,737
428,904
428,947
428,835
428,235
428,313
428,652
428,880
428,90
428,972
428,417
428,791
428,321
428,867
428,93
428,651
429,82
429,79
429,749
429,246
429,969
429,96
429,170
429,591
429,59
429,87
429,763
429,293
429,569
429,953
429,506
429,829
429,897
429,11
429,987
429,973
429,436
429,695
429,522
429,956
429,750
429,140
429,493
430,511
430,529
430,703
430,695
430,911
430,547
430,716
430,128
431,416
431,15
431,633
431,195
431,934
431,853
431,765
431,8
431,733
431,437
431,721
431,549
432,769
432,354
432,251
432,758
432,679
432,975
433,944
433,845
433,903
433,969
433,542
433,702
433,625
433,44
433,623
433,461
433,989
433,173
433,692
433,954
433,905
433,784
433,538
433,927
434,231
434,180
434,77
434,376
434,861
434,137
434,528
434,362
434,977
434,53
434,433
434,509
434,389
434,175
434,383
434,995
434,116
434,347
434,937
434,697
434,256
434,853
434,554
434,873
435,786
435,880
435,121
435,298
435,307
435,496
435,301
435,272
435,219
435,3
435,757
435,648
435,584
435,404
435,223
435,947
435,313
435,953
435,957
435,984
435,660
435,529
435,847
435,916
435,37
435,959
435,476
435,915
435,634
435,870
436,501
436,59
436,365
436,7
436,632
436,473
436,337
436,306
436,363
436,110
436,6
436,359
436,913
436,741
436,191
436,412
436,364
436,10
436,104
436,443
437,505
437,203
437,87
437,543
437,528
437,922
437,158
437,421
437,127
437,937
437,501
437,8
437,160
437,789
437,674
437,257
437,232
437,483
437,405
437,384
437,307
437,374
437,440
437,915
437,187
437,551
437,833
437,276
437,112
437,451
438,674
438,861
438,451
438,166
438,144
438,363
438,767
438,446
438,6
438,368
439,906
439,893
439,728
439,204
439,114
439,195
439,292
439,42
440,137
440,405
440,432
440,763
440,340
440,924
440,33
440,165
440,684
440,204
440,973
440,492
440,984
440,683
440,273
440,122
440,502
440,565
440,509
441,821
441,700
441,733
441,131
441,333
441,771
441,784
441,801
441,904
441,410
441,515
441,745
441,947
441,761
441,865
441,847
441,399
441,135
441,113
441,982
441,111
441,813
442,22
442,130
442,160
442,353
442,514
442,14
442,787
442,702
442,243
442,54
442,696
442,851
442,351
442,440
442,613
442,757
442,9
442,446
442,493
443,297
443,289
443,499
443,85
443,781
443,440
444,254
444,634
444,157
444,748
444,525
444,192
444,256
444,288
444,787
444,118
444,886
444,270
444,719
444,684
444,842
444,440
444,204
444,487
444,725
445,803
445,831
445,106
445,719
445,749
445,516
445,627
445,186
445,194
445,877
445,607
446,646
446,651
446,153
446,235
446,124
446,136
446,411
446,40
446,281
446,197
446,953
446,150
446,437
446,19
446,633
446,205
446,94
446,887
446,53
446,390
446,418
446,539
446,314
446,718
447,650
447,237
447,228
447,345
447,437
447,492
447,63
447,524
447,438
447,661
447,53
447,312
447,113
447,276
447,373
447,288
447,967
447,360
447,730
447,429
447,253
447,328
448,918
448,49
448,187
448,42
448,1
448,54
448,678
448,764
448,330
448,218
448,293
448,485
448,287
449,932
449,623
449,104
449,442
449,190
449,259
449,973
449,505
449,373
449,343
449,312
449,115
449,100
449,687
449,14
449,701
450,567
450,790
450,884
450,134
450,340
450,370
450,761
450,831
450,371
450,762
450,799
450,605
451,543
451,621
451,381
451,244
451,667
451,283
451,216
451,600
451,394
451,90
451,910
451,109
451,134
451,646
451,762
451,618
451,124
451,43
451,602
452,993
452,936
452,907
452,672
452,839
452,196
452,198
452,723
452,458
452,949
452,102
452,77
452,966
452,561
452,635
452,352
452,309
452,744
452,487
452,781
452,207
452,548
452,740
452,158
452,45
452,131
453,197
453,429
453,565
453,730
453,259
453,914
453,900
453,779
453,875
453,868
453,930
453,575
453,1000
454,356
454,918
454,375
454,461
454,646
454,736
454,121
454,934
454,447
454,70
454,496
454,430
454,538
454,955
454,977
454,517
454,811
454,23
454,171
454,615
454,281
454,715
454,992
455,133
455,297
455,47
455,980
455,581
455,63
455,815
455,997
455,712
455,195
455,760
455,836
455,408
455,508
455,703
455,547
456,893
456,527
456,996
456,77
456,170
456,449
456,770
456,523
456,394
456,577
456,800
456,400
456,411
456,623
457,279
457,212
457,189
457,4
457,164
457,587
457,224
457,608
457,715
457,10
457,902
457,952
457,811
457,527
457,468
457,517
457,726
457,739
457,539
458,266
458,311
458,874
458,226
458,304
458,727
458,275
458,567
458,122
458,176
458,230
458,47
458,548
459,244
459,299
459,41
459,656
459,152
459,966
459,906
459,285
459,951
459,137
459,277
459,896
459,811
459,53
459,659
459,255
460,845
460,216
460,549
460,119
460,2
460,666
460,356
460,649
460,621
460,997
460,378
460,333
461,86
461,971
461,724
461,907
461,564
461,271
461,741
461,137
461,419
461,921
461,628
461,302
461,333
461,59
461,642
461,837
461,11
461,845
461,365
461,225
461,750
461,990
461,287
461,181
461,263
461,996
461,17
461,552
461,675
461,890
461,798
461,963
461,801
462,599
462,109
462,741
462,765
462,706
462,392
462,970
462,671
462,264
462,892
462,643
462,651
462,620
462,566
462,212
462,838
462,453
462,226
462,333
462,276
463,209
463,597
463,646
463,829
463,880
463,772
463,405
463,160
463,457
463,238
463,749
463,745
463,445
463,378
463,152
464,925
464,492
464,96
464,509
464,186
464,472
464,190
464,837
464,885
464,181
464,194
464,585
464,504
464,967
464,748
464,185
464,665
464,289
464,22
464,318
464,167
465,908
465,182
465,839
465,404
465,705
465,624
465,193
465,72
465,147
465,74
465,437
465,252
465,467
465,932
465,662
465,995
465,413
465,103
465,743
466,541
466,141
466,746
466,770
466,829
466,13
466,619
466,103
466,387
466,394
466,22
466,113
466,848
466,14
466,783
466,852
466,661
466,959
467,45
467,136
467,255
467,790
467,86
467,275
467,147
467,963
467,644
467,616
467,14
467,813
467,991
467,10
467,982
467,812
467,109
467,557
467,755
467,839
467,347
467,875
467,726
467,88
468,208
468,143
468,493
468,779
468,578
468,915
468,455
468,837
468,168
468,315
468,340
468,492
468,159
468,250
468,58
468,558
468,710
468,274
468,644
468,127
468,22
468,846
468,46
468,106
468,559
469,304
469,106
469,525
469,909
469,858
469,426
469,146
469,2
469,936
469,230
469,25
469,233
469,438
469,395
469,151
469,362
470,673
470,294
470,232
470,945
470,902
470,702
470,394
470,705
470,907
470,734
470,844
470,925
470,116
470,505
470,174
470,113
471,230
471,105
471,981
471,980
471,289
471,366
471,79
471,632
471,342
471,122
471,370
471,947
471,948
471,943
471,87
471,919
471,45
471,621
472,155
472,183
472,439
472,545
473,343
473,616
473,186
473,697
473,436
473,154
473,916
473,685
473,705
474,309
474,641
474,839
474,294
474,357
474,898
474,107
474,278
474,940
474,513
474,679
474,378
474,957
474,272
474,832
474,930
474,730
474,819
474,79
474,809
474,3
474,884
474,153
474,798
474,673
474,151
474,328
474,152
474,400
475,458
475,740
475,817
475,806
475,491
475,836
475,69
475,116
475,593
475,438
475,984
475,746
475,286
475,149
475,93
475,331
475,131
475,187
475,787
475,395
475,362
475,327
475,508
475,435
475,494
475,712
475,998
475,424
475,618
475,814
476,653
476,342
476,142
476,823
476,968
476,671
476,945
476,252
476,393
476,429
476,564
476,511
476,553
476,548
476,506
476,547
476,551
476,843
477,236
477,394
477,86
477,596
477,734
477,432
477,541
477,593
477,797
477,712
477,832
477,768
477,225
477,721
477,90
477,241
477,371
477,3
477,209
477,873
477,18
477,372
477,573
478,487
478,982
478,137
478,945
478,113
478,62
478,935
478,358
478,370
478,871
478,889
478,799
478,840
478,143
478,302
478,472
478,148
478,857
478,875
478,566
478,997
478,955
479,936
479,432
479,249
479,216
479,849
479,230
479,58
479,766
479,142
479,121
479,987
479,714
479,722
479,147
479,387
479,752
479,27
479,990
479,435
479,381
479,56
479,720
479,109
479,680
479,597
479,76
479,490
479,859
479,610
479,893
479,162
479,31
479,151
479,375
479,145
479,81
479,251
479,79
479,13
479,584
480,853
480,835
480,427
480,154
480,785
480,187
480,483
480,763
480,144
480,768
480,542
480,717
480,973
480,307
480,422
480,741
480,346
480,455
480,802
480,662
480,713
480,14
480,294
480,114
480,160
480,62
480,904
481,659
481,33
481,620
481,771
481,178
481,517
481,165
481,12
481,406
481,854
481,434
481,698
481,972
481,898
481,466
481,569
481,730
481,851
481,265
482,943
482,587
482,515
482,314
482,728
482,233
482,434
482,955
482,161
482,279
482,998
482,95
482,536
483,387
483,975
483,129
483,762
483,217
483,411
483,635
483,58
483,225
484,402
484,189
484,844
484,765
484,574
484,621
484,863
484,80
484,838
484,711
484,480
484,490
484,321
484,670
484,659
484,415
484,849
484,390
484,169
484,56
484,824
485,381
485,664
485,435
485,200
485,277
485,112
485,107
485,80
485,372
485,619
485,799
485,868
485,344
485,29
486,246
486,289
486,167
486,556
486,110
486,67
486,217
486,613
486,12
486,776
487,933
487,317
487,193
487,566
487,207
487,655
487,953
487,34
487,247
487,276
487,88
487,585
487,580
487,46
487,579
488,811
488,497
488,47
488,50
488,323
488,96
488,968
488,317
488,9
488,366
488,771
488,290
489,983
489,408
489,514
489,200
489,323
489,771
489,401
489,745
489,365
489,999
489,133
489,721
489,692
489,100
489,340
489,418
489,920
489,761
489,517
489,104
489,516
489,828
489,795
489,154
489,25
489,603
489,817
489,392
489,490
489,602
489,891
490,874
490,39
490,298
490,166
490,156
490,700
490,475
490,81
490,908
490,642
490,96
490,977
490,737
490,238
490,907
490,221
490,828
490,699
490,671
490,145
490,789
490,165
490,988
490,515
490,530
491,748
491,625
491,669
491,537
491,954
491,789
491,350
491,459
491,806
491,135
491,348
491,298
491,369
491,640
491,878
491,964
491,442
491,41
491,914
492,731
492,794
492,701
492,397
492,245
492,214
492,627
492,623
492,77
492,983
492,157
492,582
492,644
492,511
492,100
492,826
492,16
492,147
492,786
492,893
492,317
492,562
492,890
492,994
492,818
492,802
492,918
492,90
492,512
493,97
493,466
493,322
493,174
493,958
493,303
493,166
493,70
493,287
493,592
493,373
493,362
493,92
493,73
493,184
493,729
493,792
493,472
493,265
493,485
494,263
494,783
494,899
494,453
494,667
494,948
494,144
494,964
494,127
494,997
494,584
494,501
494,41
494,373
495,881
495,294
495,411
495,419
495,879
495,636
495,941
495,698
495,133
495,452
495,376
495,526
495,867
495,641
495,976
495,322
495,383
495,86
495,700
495,424
495,520
495,461
495,270
495,900
495,898
495,44
495,637
495,661
495,59
495,760
496,811
496,251
496,718
496,842
496,576
496,9
496,159
496,875
496,108
496,298
496,385
496,163
496,585
496,409
496,876
496,75
496,229
496,398
496,897
496,474
496,687
496,96
496,358
497,478
497,480
497,659
497,549
497,923
497,839
497,477
497,112
497,88
497,185
497,751
497,111
497,941
498,984
498,946
498,407
498,788
498,444
498,205
498,412
498,337
498,67
498,325
498,351
498,620
498,499
498,218
498,721
498,761
498,488
498,118
499,286
499,466
499,40
499,560
499,160
499,973
499,482
499,150
499,657
499,219
499,328
499,583
499,33
499,617
500,794
500,390
500,64
500,960
500,829
500,371
500,810
500,441
500,485
500,219
501,56
501,217
501,890
501,24
501,977
501,778
501,702
501,434
501,277
501,259
501,652
501,181
501,86
501,146
501,71
501,281
501,415
501,84
501,306
501,896
501,731
501,463
501,894
501,430
501,539
501,220
502,687
502,916
502,266
502,189
502,852
502,56
502,95
502,918
502,925
502,439
502,351
502,988
502,773
502,305
502,169
502,204
502,358
502,966
502,430
502,494
502,487
502,550
502,707
502,804
502,165
502,990
502,715
502,448
502,364
502,936
502,711
502,586
503,399
503,844
503,11
503,576
503,803
503,917
503,613
503,204
503,80
503,742
504,685
504,594
504,633
504,149
504,332
504,682
504,845
504,963
504,753
504,762
504,847
504,756
504,752
504,325
504,15
504,155
504,920
504,470
504,958
504,152
504,513
504,887
504,117
505,813
505,995
505,692
505,417
505,270
505,535
505,741
505,4
505,462
505,967
505,854
505,879
505,129
505,651
505,461
506,656
506,994
506,594
506,100
506,38
506,224
506,765
506,193
506,431
506,715
506,561
506,794
506,171
506,617
506,387
506,222
507,357
507,215
507,977
507,196
507,997
507,697
507,592
507,980
507,15
507,380
507,835
507,373
507,17
507,310
507,920
507,315
508,516
508,840
508,890
508,128
508,718
508,513
508,666
508,467
508,424
508,421
508,361
508,850
508,557
508,437
509,537
509,999
509,785
509,344
509,117
509,950
509,181
509,470
509,439
509,383
509,182
509,568
509,611
509,167
509,557
509,447
509,391
509,292
509,867
509,677
510,707
510,698
510,448
510,651
510,291
510,720
510,637
510,962
510,949
510,929
510,879
510,102
510,90
510,827
511,859
511,107
511,92
511,667
511,17
511,633
511,956
511,422
511,509
511,769
511,771
511,640
511,951
511,559
511,103
511,650
511,455
511,517
511,597
511,827
511,34
512,685
512,297
512,874
512,431
512,217
512,229
512,797
512,466
512,566
512,391
512,118
512,201
512,878
512,481
512,975
512,128
512,360
512,992
512,814
513,937
513,476
513,423
513,931
513,842
513,662
513,722
513,805
513,760
513,406
513,8
513,964
513,384
513,802
513,230
513,521
513,291
513,275
514,902
514,676
514,271
514,315
514,860
514,926
514,816
514,933
514,425
514,691
514,248
514,5
514,923
515,932
515,425
515,34
515,16
515,27
515,158
515,811
515,384
515,862
515,838
515,533
515,841
515,761
515,616
515,326
515,344
516,175
516,984
516,587
516,441
516,248
516,571
516,998
516,401
516,198
516,633
516,661
516,403
516,850
516,53
516,822
516,956
516,593
516,440
516,132
516,963
516,653
516,400
516,747
516,178
516,413
517,927
517,326
517,531
517,163
517,448
517,237
517,102
517,729
517,822
517,130
517,518
517,122
517,648
517,592
517,805
517,402
517,865
517,782
517,644
517,940
517,267
517,859
517,568
518,163
518,973
518,331
518,209
518,96
518,27
518,448
518,12
518,645
518,790
518,609
518,157
518,29
519,634
519,726
519,558
519,944
519,997
519,81
519,587
519,392
519,26
519,762
519,753
519,134
519,465
519,651
519,648
519,798
519,367
519,192
519,246
519,670
520,921
520,228
520,305
520,199
520,550
520,862
520,252
520,745
520,800
520,828
520,806
520,388
520,790
520,267
520,677
520,53
520,282
520,85
520,959
520,148
520,644
520,24
520,655
520,595
520,889
521,106
521,114
521,471
521,951
521,612
521,126
521,110
521,146
522,290
522,269
522,918
522,185
522,96
522,80
522,507
522,866
522,371
522,936
522,860
522,213
522,401
522,104
522,503
522,816
522,23
522,424
522,76
522,499
522,984
522,642
522,79
523,216
523,705
523,430
523,385
523,913
523,322
523,650
523,932
523,462
523,829
523,165
523,185
523,306
523,11
523,927
524,183
524,677
524,582
524,648
524,623
524,877
524,33
524,121
524,352
524,356
524,496
524,630
524,616
524,561
524,6
524,163
524,536
524,761
524,261
524,950
524,125
524,198
524,622
525,31
525,550
525,24
525,532
525,526
525,781
525,157
525,222
525,889
525,374
525,118
525,922
525,223
525,336
526,142
526,226
526,86
526,747
526,710
526,964
526,130
527,275
527,281
527,494
527,205
527,978
527,95
527,357
527,727
527,566
528,669
528,302
528,479
528,765
528,830
528,508
528,447
528,525
528,971
528,410
528,946
528,198
528,257
528,178
528,203
528,705
528,868
528,910
528,736
528,288
529,986
529,403
529,106
529,599
529,814
529,786
529,603
529,320
529,170
529,815
529,211
529,978
529,741
529,500
529,444
529,906
529,457
529,434
529,612
529,767
529,279
530,837
530,327
530,639
530,111
530,623
530,393
530,440
530,205
530,582
530,362
530,383
530,921
530,649
531,841
531,66
531,461
531,172
531,912
531,35
531,983
531,524
531,260
531,602
531,420
531,301
531,620
531,848
531,900
531,662
531,975
531,990
531,545
531,361
531,408
531,31
531,118
531,185
532,830
532,331
532,440
532,811
532,191
532,367
532,252
532,75
533,221
533,674
533,381
533,149
533,800
533,322
533,126
533,10
533,327
533,706
533,12
533,736
533,337
533,219
533,477
533,583
533,816
533,330
533,922
534,239
534,577
534,68
534,395
534,291
534,618
534,218
534,541
534,223
534,106
534,576
535,285
535,735
535,624
535,970
535,906
535,828
535,882
535,689
535,77
535,589
535,916
535,663
535,432
535,700
535,776
536,446
536,326
536,834
536,328
536,203
536,202
536,51
536,823
536,506
536,511
536,48
536,282
536,432
536,123
536,128
536,464
536,176
536,617
536,335
536,607
537,393
537,243
537,592
537,22
537,292
537,19
537,661
537,804
537,878
537,591
537,5
537,935
537,473
537,135
538,863
538,992
538,413
538,38
538,919
538,548
538,942
538,542
538,41
538,346
538,662
538,17
538,72
538,482
538,98
538,851
538,823
539,426
539,742
539,309
539,282
539,325
539,773
539,355
539,410
539,82
539,571
539,795
539,321
539,506
539,629
539,49
539,403
539,306
539,715
539,466
539,871
539,658
539,992
539,934
539,125
539,865
539,383
540,962
540,634
540,106
540,30
540,230
540,49
540,847
540,11
540,143
540,108
540,331
540,884
540,706
540,743
540,447
540,232
541,175
541,91
541,196
